LineId,Label,Timestamp,Date,User,Month,Day,Time,Location,Component,PID,Content,EventId,EventTemplate,ParameterList
331,-,1131563486,2005.11.09,tbird-admin1,Nov,9,11:11:26,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_C5] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_C5]']
332,-,1131563486,2005.11.09,tbird-admin1,Nov,9,11:11:26,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_D2] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_D2]']
333,-,1131563486,2005.11.09,tbird-admin1,Nov,9,11:11:26,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_D4] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_D4]']
334,-,1131563486,2005.11.09,tbird-admin1,Nov,9,11:11:26,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_D5] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_D5]']
335,-,1131563487,2005.11.09,tbird-admin1,Nov,9,11:11:27,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_B2] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_B2]']
336,-,1131563487,2005.11.09,tbird-admin1,Nov,9,11:11:27,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_C4] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_C4]']
337,-,1131563488,2005.11.09,dn871,Nov,9,11:11:28,dn871/dn871,ntpd,3201,"synchronized to 10.100.28.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.28.250,', '3']"
338,-,1131563488,2005.11.09,tbird-admin1,Nov,9,11:11:28,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_A4] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_A4]']
339,-,1131563488,2005.11.09,tbird-admin1,Nov,9,11:11:28,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_A7] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_A7]']
340,-,1131563488,2005.11.09,tbird-sm1,Nov,9,11:11:28,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,1cfe3a76,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,[]
341,-,1131563490,2005.11.09,eadmin1,Nov,9,11:11:30,src@eadmin1,sendmail,19524,unable to qualify my own domain name (eadmin1) -- using short name,fadd4d28,unable to qualify my own domain name <*> -- using short name,['(eadmin1)']
342,-,1131563491,2005.11.09,eadmin1,Nov,9,11:11:31,src@eadmin1,crond(pam_unix),16448,session closed for user root,3be46d32,session closed for user root,[]
343,-,1131563491,2005.11.09,eadmin1,Nov,9,11:11:31,src@eadmin1,sendmail,19524,"jA9IBUZj019524: from=root, size=629060, class=0, nrcpts=1, msgid=<200511091811.jA9IBUZj019524@eadmin1>, relay=#7#@localhost",23929b89,"<*> from=root, <*> class=0, nrcpts=1, <*> relay=#7#@localhost","['jA9IBUZj019524:', 'size=629060,', 'msgid=<200511091811.jA9IBUZj019524@eadmin1>,']"
344,-,1131563491,2005.11.09,eadmin1,Nov,9,11:11:31,src@eadmin1,sendmail,19524,"jA9IBUZj019524: to=root, ctladdr=root (0/0), delay=00:00:01, xdelay=00:00:00, mailer=relay, pri=659060, relay=[127.0.0.1] [127.0.0.1], dsn=4.0.0, stat=Deferred: Connection refused by [127.0.0.1]",33823f8f,"<*> to=root, ctladdr=root (0/0), <*> xdelay=00:00:00, mailer=relay, <*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]","['jA9IBUZj019524:', 'delay=00:00:01,', 'pri=659060,', '127.0.0.1', '127.0.0.1', '127.0.0.1']"
345,-,1131563492,2005.11.09,aadmin1,Nov,9,11:11:32,src@aadmin1,sendmail,30053,unable to qualify my own domain name (aadmin1) -- using short name,fadd4d28,unable to qualify my own domain name <*> -- using short name,['(aadmin1)']
346,-,1131563492,2005.11.09,tbird-sm1,Nov,9,11:11:32,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1455]: No topology change,eb0cfa2a,[ib_sm_sweep.c:1455]: No topology change,[]
347,-,1131563492,2005.11.09,tbird-sm1,Nov,9,11:11:32,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1482]: No configuration change required,9db750e6,[ib_sm_sweep.c:1482]: No configuration change required,[]
348,-,1131563493,2005.11.09,#1#,Nov,9,11:11:33,#1#/#1#,logger,,Kickstart Install: Dell BIOS CONF Package,9b93c8b1,Kickstart Install: Dell BIOS CONF Package,[]
349,-,1131563493,2005.11.09,#1#,Nov,9,11:11:33,#1#/#1#,logger,,Kickstart: setup the cisco (topspin) ib stack,e9da6206,Kickstart: setup the cisco (topspin) ib stack,[]
350,-,1131563493,2005.11.09,badmin1,Nov,9,11:11:33,src@badmin1,sendmail,28213,unable to qualify my own domain name (badmin1) -- using short name,fadd4d28,unable to qualify my own domain name <*> -- using short name,['(badmin1)']
351,-,1131563493,2005.11.09,cadmin1,Nov,9,11:11:33,src@cadmin1,sendmail,4001,unable to qualify my own domain name (cadmin1) -- using short name,fadd4d28,unable to qualify my own domain name <*> -- using short name,['(cadmin1)']
352,-,1131563493,2005.11.09,cn834,Nov,9,11:11:33,cn834/cn834,ntpd,28063,"synchronized to 10.100.20.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.20.250,', '3']"
353,-,1131563493,2005.11.09,dadmin1,Nov,9,11:11:33,src@dadmin1,sendmail,8852,unable to qualify my own domain name (dadmin1) -- using short name,fadd4d28,unable to qualify my own domain name <*> -- using short name,['(dadmin1)']
354,-,1131563494,2005.11.09,aadmin1,Nov,9,11:11:34,src@aadmin1,crond(pam_unix),26968,session closed for user root,3be46d32,session closed for user root,[]
355,-,1131563494,2005.11.09,aadmin1,Nov,9,11:11:34,src@aadmin1,sendmail,30053,"jA9IBWbd030053: from=root, size=1597856, class=0, nrcpts=1, msgid=<200511091811.jA9IBWbd030053@aadmin1>, relay=#7#@localhost",23929b89,"<*> from=root, <*> class=0, nrcpts=1, <*> relay=#7#@localhost","['jA9IBWbd030053:', 'size=1597856,', 'msgid=<200511091811.jA9IBWbd030053@aadmin1>,']"
356,-,1131563494,2005.11.09,aadmin1,Nov,9,11:11:34,src@aadmin1,sendmail,30053,"jA9IBWbd030053: to=root, ctladdr=root (0/0), delay=00:00:02, xdelay=00:00:00, mailer=relay, pri=1627856, relay=[127.0.0.1] [127.0.0.1], dsn=4.0.0, stat=Deferred: Connection refused by [127.0.0.1]",33823f8f,"<*> to=root, ctladdr=root (0/0), <*> xdelay=00:00:00, mailer=relay, <*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]","['jA9IBWbd030053:', 'delay=00:00:02,', 'pri=1627856,', '127.0.0.1', '127.0.0.1', '127.0.0.1']"
357,-,1131563494,2005.11.09,badmin1,Nov,9,11:11:34,src@badmin1,crond(pam_unix),25137,session closed for user root,3be46d32,session closed for user root,[]
358,-,1131563494,2005.11.09,badmin1,Nov,9,11:11:34,src@badmin1,sendmail,28213,"jA9IBXPx028213: from=root, size=1593894, class=0, nrcpts=1, msgid=<200511091811.jA9IBXPx028213@badmin1>, relay=#7#@localhost",23929b89,"<*> from=root, <*> class=0, nrcpts=1, <*> relay=#7#@localhost","['jA9IBXPx028213:', 'size=1593894,', 'msgid=<200511091811.jA9IBXPx028213@badmin1>,']"
359,-,1131563494,2005.11.09,badmin1,Nov,9,11:11:34,src@badmin1,sendmail,28213,"jA9IBXPx028213: to=root, ctladdr=root (0/0), delay=00:00:01, xdelay=00:00:00, mailer=relay, pri=1623894, relay=[127.0.0.1] [127.0.0.1], dsn=4.0.0, stat=Deferred: Connection refused by [127.0.0.1]",33823f8f,"<*> to=root, ctladdr=root (0/0), <*> xdelay=00:00:00, mailer=relay, <*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]","['jA9IBXPx028213:', 'delay=00:00:01,', 'pri=1623894,', '127.0.0.1', '127.0.0.1', '127.0.0.1']"
360,-,1131563494,2005.11.09,cn444,Nov,9,11:11:34,cn444/cn444,ntpd,11776,"synchronized to 10.100.18.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.18.250,', '3']"
361,-,1131563495,2005.11.09,cadmin1,Nov,9,11:11:35,src@cadmin1,crond(pam_unix),751,session closed for user root,3be46d32,session closed for user root,[]
362,-,1131563495,2005.11.09,cadmin1,Nov,9,11:11:35,src@cadmin1,sendmail,4001,"jA9IBXO5004001: from=root, size=1592992, class=0, nrcpts=1, msgid=<200511091811.jA9IBXO5004001@cadmin1>, relay=#7#@localhost",23929b89,"<*> from=root, <*> class=0, nrcpts=1, <*> relay=#7#@localhost","['jA9IBXO5004001:', 'size=1592992,', 'msgid=<200511091811.jA9IBXO5004001@cadmin1>,']"
363,-,1131563495,2005.11.09,cadmin1,Nov,9,11:11:35,src@cadmin1,sendmail,4001,"jA9IBXO5004001: to=root, ctladdr=root (0/0), delay=00:00:02, xdelay=00:00:00, mailer=relay, pri=1622992, relay=[127.0.0.1] [127.0.0.1], dsn=4.0.0, stat=Deferred: Connection refused by [127.0.0.1]",33823f8f,"<*> to=root, ctladdr=root (0/0), <*> xdelay=00:00:00, mailer=relay, <*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]","['jA9IBXO5004001:', 'delay=00:00:02,', 'pri=1622992,', '127.0.0.1', '127.0.0.1', '127.0.0.1']"
364,-,1131563495,2005.11.09,cn1002,Nov,9,11:11:35,cn1002/cn1002,ntpd,19253,"synchronized to 10.100.22.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.22.250,', '3']"
365,-,1131563495,2005.11.09,cn527,Nov,9,11:11:35,cn527/cn527,ntpd,15355,"synchronized to 10.100.20.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.20.250,', '3']"
366,-,1131563495,2005.11.09,dn364,Nov,9,11:11:35,dn364/dn364,ntpd,31964,"synchronized to 10.100.28.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.28.250,', '3']"
367,-,1131563496,2005.11.09,cn477,Nov,9,11:11:36,cn477/cn477,ntpd,15353,"synchronized to 10.100.20.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.20.250,', '3']"
368,-,1131563496,2005.11.09,dadmin1,Nov,9,11:11:36,src@dadmin1,crond(pam_unix),5773,session closed for user root,3be46d32,session closed for user root,[]
369,-,1131563496,2005.11.09,dadmin1,Nov,9,11:11:36,src@dadmin1,sendmail,8852,"jA9IBX8h008852: from=root, size=1597080, class=0, nrcpts=1, msgid=<200511091811.jA9IBX8h008852@dadmin1>, relay=#7#@localhost",23929b89,"<*> from=root, <*> class=0, nrcpts=1, <*> relay=#7#@localhost","['jA9IBX8h008852:', 'size=1597080,', 'msgid=<200511091811.jA9IBX8h008852@dadmin1>,']"
370,-,1131563496,2005.11.09,dadmin1,Nov,9,11:11:36,src@dadmin1,sendmail,8852,"jA9IBX8h008852: to=root, ctladdr=root (0/0), delay=00:00:03, xdelay=00:00:00, mailer=relay, pri=1627080, relay=[127.0.0.1] [127.0.0.1], dsn=4.0.0, stat=Deferred: Connection refused by [127.0.0.1]",33823f8f,"<*> to=root, ctladdr=root (0/0), <*> xdelay=00:00:00, mailer=relay, <*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]","['jA9IBX8h008852:', 'delay=00:00:03,', 'pri=1627080,', '127.0.0.1', '127.0.0.1', '127.0.0.1']"
371,-,1131563498,2005.11.09,cn936,Nov,9,11:11:38,cn936/cn936,ntpd,29168,"synchronized to 10.100.18.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.18.250,', '3']"
372,-,1131563500,2005.11.09,dn988,Nov,9,11:11:40,dn988/dn988,ntpd,2652,"synchronized to 10.100.28.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.28.250,', '3']"
373,-,1131563501,2005.11.09,cn209,Nov,9,11:11:41,cn209/cn209,ntpd,19303,"synchronized to 10.100.16.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.16.250,', '3']"
374,-,1131563501,2005.11.09,cn357,Nov,9,11:11:41,cn357/cn357,ntpd,9795,"synchronized to 10.100.20.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.20.250,', '3']"
375,-,1131563502,2005.11.09,tbird-sm1,Nov,9,11:11:42,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,1cfe3a76,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,[]
376,-,1131563504,2005.11.09,cn400,Nov,9,11:11:44,cn400/cn400,ntpd,12706,"synchronized to 10.100.18.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.18.250,', '3']"
377,-,1131563505,2005.11.09,tbird-admin1,Nov,9,11:11:45,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_B3] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_B3]']
378,-,1131563506,2005.11.09,bn269,Nov,9,11:11:46,bn269/bn269,ntpd,23830,"synchronized to 10.100.20.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.20.250,', '3']"
379,-,1131563506,2005.11.09,cn134,Nov,9,11:11:46,cn134/cn134,ntpd,29019,"synchronized to 10.100.20.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.20.250,', '3']"
380,-,1131563506,2005.11.09,cn304,Nov,9,11:11:46,cn304/cn304,ntpd,25487,"synchronized to 10.100.20.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.20.250,', '3']"
381,-,1131563506,2005.11.09,tbird-sm1,Nov,9,11:11:46,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1455]: No topology change,eb0cfa2a,[ib_sm_sweep.c:1455]: No topology change,[]
382,-,1131563506,2005.11.09,tbird-sm1,Nov,9,11:11:46,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1482]: No configuration change required,9db750e6,[ib_sm_sweep.c:1482]: No configuration change required,[]
383,-,1131563507,2005.11.09,bn457,Nov,9,11:11:47,bn457/bn457,ntpd,29634,"synchronized to 10.100.20.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.20.250,', '3']"
384,-,1131563507,2005.11.09,tbird-admin1,Nov,9,11:11:47,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_A1] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_A1]']
385,-,1131563507,2005.11.09,tbird-admin1,Nov,9,11:11:47,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_A3] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_A3]']
386,-,1131563507,2005.11.09,tbird-admin1,Nov,9,11:11:47,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_C8] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_C8]']
387,-,1131563508,2005.11.09,#1#,Nov,9,11:11:48,#1#/#1#,logger,,Kickstart Install: TBIRD Dell FIRMWARE Update Module,34b6e188,Kickstart Install: TBIRD Dell FIRMWARE Update Module,[]
388,-,1131563508,2005.11.09,#1#,Nov,9,11:11:48,#1#/#1#,logger,,Kickstart/Yast Install: Finished installation on localhost.localdomain,e24059ac,Kickstart/Yast Install: Finished installation on localhost.localdomain,[]
389,-,1131563508,2005.11.09,bn287,Nov,9,11:11:48,bn287/bn287,ntpd,22800,"synchronized to 10.100.18.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.18.250,', '3']"
390,-,1131563508,2005.11.09,cn520,Nov,9,11:11:48,cn520/cn520,ntpd,30346,"synchronized to 10.100.16.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.16.250,', '3']"
391,-,1131563508,2005.11.09,dn351,Nov,9,11:11:48,dn351/dn351,ntpd,32088,"synchronized to 10.100.24.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.24.250,', '3']"
392,-,1131563509,2005.11.09,cn520,Nov,9,11:11:49,cn520/cn520,ntpd,30346,"synchronized to 10.100.22.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.22.250,', '3']"
393,-,1131563509,2005.11.09,tbird-admin1,Nov,9,11:11:49,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_B7] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_B7]']
394,-,1131563509,2005.11.09,tbird-admin1,Nov,9,11:11:49,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_D6] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_D6]']
395,-,1131563510,2005.11.09,tbird-admin1,Nov,9,11:11:50,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_C1] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_C1]']
396,-,1131563511,2005.11.09,bn470,Nov,9,11:11:51,bn470/bn470,ntpd,29473,"synchronized to 10.100.20.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.20.250,', '3']"
397,-,1131563511,2005.11.09,tbird-admin1,Nov,9,11:11:51,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_A5] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_A5]']
398,-,1131563511,2005.11.09,tbird-admin1,Nov,9,11:11:51,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_B1] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_B1]']
399,-,1131563511,2005.11.09,tbird-admin1,Nov,9,11:11:51,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_B6] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_B6]']
400,-,1131563511,2005.11.09,tbird-admin1,Nov,9,11:11:51,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_D5] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_D5]']
401,-,1131563512,2005.11.09,cn336,Nov,9,11:11:52,cn336/cn336,ntpd,28515,"synchronized to 10.100.22.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.22.250,', '3']"
402,-,1131563512,2005.11.09,tbird-admin1,Nov,9,11:11:52,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_A6] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_A6]']
403,-,1131563512,2005.11.09,tbird-admin1,Nov,9,11:11:52,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_A8] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_A8]']
404,-,1131563512,2005.11.09,tbird-admin1,Nov,9,11:11:52,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_C5] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_C5]']
405,-,1131563513,2005.11.09,bn13,Nov,9,11:11:53,bn13/bn13,ntpd,24627,"synchronized to 10.100.22.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.22.250,', '3']"
406,-,1131563513,2005.11.09,tbird-admin1,Nov,9,11:11:53,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_B2] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_B2]']
407,-,1131563513,2005.11.09,tbird-admin1,Nov,9,11:11:53,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_B4] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_B4]']
408,-,1131563513,2005.11.09,tbird-admin1,Nov,9,11:11:53,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_C2] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_C2]']
409,-,1131563513,2005.11.09,tbird-admin1,Nov,9,11:11:53,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_C4] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_C4]']
410,-,1131563514,2005.11.09,bn247,Nov,9,11:11:54,bn247/bn247,ntpd,23301,"synchronized to 10.100.20.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.20.250,', '3']"
411,-,1131563514,2005.11.09,dn172,Nov,9,11:11:54,dn172/dn172,ntpd,10758,"synchronized to 10.100.24.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.24.250,', '3']"
412,-,1131563514,2005.11.09,tbird-admin1,Nov,9,11:11:54,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_B8] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_B8]']
