LineId,Label,Timestamp,Date,Node,Time,NodeRepeat,Type,Component,Level,Content,EventId,EventTemplate,ParameterList
381,-,1117838660,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.20.042326,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
382,-,1117838660,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.20.181717,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
383,-,1117838660,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.20.354683,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
384,-,1117838660,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.20.504614,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
385,-,1117838660,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.20.659960,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
386,-,1117838660,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.20.817750,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
387,-,1117838660,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.20.968071,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
388,-,1117838661,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.21.119843,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
389,-,1117838661,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.21.265549,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
390,-,1117838661,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.21.412343,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
391,-,1117838661,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.21.572246,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
392,-,1117838661,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.21.710082,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
393,-,1117838661,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.21.884016,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
394,-,1117838662,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.22.028405,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
395,-,1117838662,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.22.175032,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
396,-,1117838662,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.22.335988,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
397,-,1117838662,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.22.493959,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
398,-,1117838662,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.22.638684,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
399,-,1117838662,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.22.781079,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
400,-,1117838662,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.22.930507,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
401,-,1117838663,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.23.101508,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
402,-,1117838663,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.23.237866,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
403,-,1117838663,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.23.438644,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
404,-,1117838663,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.23.604465,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
405,-,1117838663,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.23.740695,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
406,-,1117838663,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.23.924731,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
407,-,1117838664,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.24.076947,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
408,-,1117838664,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.24.215776,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
409,-,1117838664,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.24.367214,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
410,-,1117838664,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.24.518164,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
411,-,1117838664,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.24.660190,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
412,-,1117838664,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.24.793355,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
413,-,1117838664,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.24.950591,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
414,-,1117838665,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.25.099860,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
415,-,1117838665,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.25.243081,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
416,-,1117838665,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.25.392971,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
417,-,1117838665,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.25.542193,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
418,-,1117838665,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.25.696977,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
419,-,1117838665,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.25.842954,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
420,-,1117838665,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.25.989335,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
421,-,1117838666,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.26.157606,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
422,-,1117838666,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.26.295043,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
423,-,1117838666,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.26.468009,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
424,-,1117838666,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.26.610413,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
425,-,1117838666,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.26.756817,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
426,-,1117838666,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.26.911554,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
427,-,1117838667,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.27.066972,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
428,-,1117838667,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.27.214212,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
429,-,1117838667,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.27.351774,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
430,-,1117838667,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.27.497274,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
431,-,1117838667,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.27.641844,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
432,-,1117838667,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.27.783643,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
433,-,1117838667,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.27.954481,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
434,-,1117838668,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.28.088925,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
435,-,1117838668,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.28.231027,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
436,-,1117838668,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.28.364258,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
437,-,1117838668,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.28.518198,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
438,-,1117838668,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.28.661246,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
439,-,1117838668,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.28.804145,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
440,-,1117838668,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.28.959014,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
441,-,1117838669,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.29.117149,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
442,-,1117838669,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.29.263198,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
443,-,1117838669,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.29.409717,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
444,-,1117838669,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.29.549181,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
445,-,1117838669,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.29.724239,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
446,-,1117838669,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.29.861175,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
447,-,1117838670,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.30.036768,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
448,-,1117838670,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.30.195798,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
449,-,1117838670,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.30.335741,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
450,-,1117838670,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.30.490758,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
451,-,1117838670,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.30.640576,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
452,-,1117838670,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.30.783508,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
453,-,1117838670,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.30.918581,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
454,-,1117838671,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.31.068684,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
455,-,1117838671,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.31.212733,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
456,-,1117838671,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.31.353965,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
457,-,1117838671,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.31.508291,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
458,-,1117838671,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.31.662692,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
459,-,1117838671,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.31.810042,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
460,-,1117838671,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.31.963484,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
461,-,1117838672,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.32.109373,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
462,-,1117838672,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.32.273607,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
463,-,1117838672,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.32.433367,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
464,-,1117838672,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.32.611725,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
465,-,1117838672,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.32.763364,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
466,-,1117838672,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.32.899679,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
467,-,1117838673,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.33.069911,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
468,-,1117838673,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.33.216332,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
469,-,1117838673,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.33.363897,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
470,-,1117838673,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.33.531250,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
471,-,1117838673,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.33.686657,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
472,-,1117838673,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.33.833272,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
473,-,1117838673,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.33.976235,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
474,-,1117838674,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.34.133720,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
475,-,1117838674,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.34.316457,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
476,-,1117838674,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.34.456062,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
477,-,1117838674,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.34.623686,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
478,-,1117838674,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.44.34.787560,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
